,device_sn,device_name,port_number,sensor_sn,sensor_name,units,timestamp_utc,datetime,tz_offset,value,precision,mrid,error_flag,error_description
135,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731930300,2024-11-18 12:45:00+01:00,3600,7.3,1,155805,False,
136,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731930000,2024-11-18 12:40:00+01:00,3600,7.3,1,155804,False,
137,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731929700,2024-11-18 12:35:00+01:00,3600,7.2,1,155803,False,
138,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731929400,2024-11-18 12:30:00+01:00,3600,7.3,1,155802,False,
139,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731929100,2024-11-18 12:25:00+01:00,3600,7.1,1,155801,False,
140,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731928800,2024-11-18 12:20:00+01:00,3600,7.2,1,155800,False,
141,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731928500,2024-11-18 12:15:00+01:00,3600,7.2,1,155799,False,
142,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731928200,2024-11-18 12:10:00+01:00,3600,6.9,1,155798,False,
143,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731927900,2024-11-18 12:05:00+01:00,3600,7.0,1,155797,False,
144,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731927600,2024-11-18 12:00:00+01:00,3600,7.1,1,155796,False,
145,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731927300,2024-11-18 11:55:00+01:00,3600,7.1,1,155795,False,
146,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731927000,2024-11-18 11:50:00+01:00,3600,6.9,1,155794,False,
147,z6-08820,W1_ATMOS_SMST1,1,ATM-410008379,ATMOS 41, °C,1731926700,2024-11-18 11:45:00+01:00,3600,6.8,1,155793,False,
